X,Y,Z
4.72,-1.58,24.514094
5.9,-1.58,24.514094
7.08,-1.58,24.514094
8.26,-1.58,24.514094
9.44,-1.58,24.514094
10.62,-1.58,24.514094
0,-0.400000000000002,24.514094
1.18,-0.400000000000002,24.514094
2.36,-0.400000000000002,24.514094
3.54,-0.400000000000002,24.514094
4.72,-0.400000000000002,24.514094
5.9,-0.400000000000002,24.514094
7.08,-0.400000000000002,24.514094
8.26,-0.400000000000002,24.514094
9.44,-0.400000000000002,24.514094
10.62,-0.400000000000002,24.514094
0,0.779999999999998,24.514094
1.18,0.779999999999998,24.514094
2.36,0.779999999999998,24.514094
3.54,0.779999999999998,24.514094
4.72,0.779999999999998,24.514094
5.9,0.779999999999998,24.514094
7.08,0.779999999999998,24.514094
8.26,0.779999999999998,24.514094
9.44,0.779999999999998,24.514094
10.62,0.779999999999998,24.514094
0,1.96,24.514094
1.18,1.96,24.514094
2.36,1.96,24.514094
3.54,1.96,24.514094
4.72,1.96,24.514094
5.9,1.96,24.514094
7.08,1.96,24.514094
8.26,1.96,24.514094
9.44,1.96,24.514094
10.62,1.96,24.514094
0,3.14,24.514094
1.18,3.14,24.514094
2.36,3.14,24.514094
3.54,3.14,24.514094
4.72,3.14,24.514094
5.9,3.14,24.514094
7.08,3.14,24.514094
8.26,3.14,24.514094
9.44,3.14,24.514094
10.62,3.14,24.514094
0,4.32,24.514094
1.18,4.32,24.514094
2.36,4.32,24.514094
3.54,4.32,24.514094
4.72,4.32,24.514094
5.9,4.32,24.514094
7.08,4.32,24.514094
8.26,4.32,24.514094
9.44,4.32,24.514094
10.62,4.32,24.514094
0,5.5,24.514094
1.18,5.5,24.514094
2.36,5.5,24.514094
3.54,5.5,24.514094
4.72,5.5,24.514094
5.9,5.5,24.514094
7.08,5.5,24.514094
8.26,5.5,24.514094
9.44,5.5,24.514094
10.62,5.5,24.514094
0,6.68,24.514094
1.18,6.68,24.514094
2.36,6.68,24.514094
3.54,6.68,24.514094
4.72,6.68,24.514094
5.9,6.68,24.514094
7.08,6.68,24.514094
8.26,6.68,24.514094
9.44,6.68,24.514094
10.62,6.68,24.514094
0,7.86,24.514094
1.18,7.86,24.514094
2.36,7.86,24.514094
3.54,7.86,24.514094
4.72,7.86,24.514094
5.9,7.86,24.514094
7.08,7.86,24.514094
8.26,7.86,24.514094
9.44,7.86,24.514094
10.62,7.86,24.514094
0,9.04,24.514094
1.18,9.04,24.514094
2.36,9.04,24.514094
3.54,9.04,24.514094
4.72,9.04,24.514094
5.9,9.04,24.514094
7.08,9.04,24.514094
8.26,9.04,24.514094
9.44,9.04,24.514094
10.62,9.04,24.514094
0,10.22,24.514094
1.18,10.22,24.514094
2.36,10.22,24.514094
3.54,10.22,24.514094
4.72,10.22,24.514094
5.9,10.22,24.514094
7.08,10.22,24.514094
8.26,10.22,24.514094
9.44,10.22,24.514094
10.62,10.22,24.514094
0,11.4,24.514094
1.18,11.4,24.514094
2.36,11.4,24.514094
3.54,11.4,24.514094
4.72,11.4,24.514094
5.9,11.4,24.514094
7.08,11.4,24.514094
8.26,11.4,24.514094
9.44,11.4,24.514094
10.62,11.4,24.514094
0,12.58,24.514094
1.18,12.58,24.514094
2.36,12.58,24.514094
3.54,12.58,24.514094
4.72,12.58,24.514094
5.9,12.58,24.514094
7.08,12.58,24.514094
8.26,12.58,24.514094
9.44,12.58,24.514094
10.62,12.58,24.514094
0,13.76,24.514094
1.18,13.76,24.514094
2.36,13.76,24.514094
3.54,13.76,24.514094
4.72,13.76,24.514094
5.9,13.76,24.514094
7.08,13.76,24.514094
8.26,13.76,24.514094
9.44,13.76,24.514094
10.62,13.76,24.514094
0,14.94,24.514094
1.18,14.94,24.514094
2.36,14.94,24.514094
3.54,14.94,24.514094
4.72,14.94,24.514094
5.9,14.94,24.514094
7.08,14.94,24.514094
8.26,14.94,24.514094
9.44,14.94,24.514094
10.62,14.94,24.514094
0,16.12,24.514094
1.18,16.12,24.514094
2.36,16.12,24.514094
3.54,16.12,24.514094
4.72,16.12,24.514094
5.9,16.12,24.514094
7.08,16.12,24.514094
8.26,16.12,24.514094
9.44,16.12,24.514094
10.62,16.12,24.514094
0,17.3,24.514094
1.18,17.3,24.514094
2.36,17.3,24.514094
3.54,17.3,24.514094
4.72,17.3,24.514094
5.9,17.3,24.514094
7.08,17.3,24.514094
8.26,17.3,24.514094
9.44,17.3,24.514094
10.62,17.3,24.514094
0,18.48,24.514094
1.18,18.48,24.514094
2.36,18.48,24.514094
3.54,18.48,24.514094
4.72,18.48,24.514094
5.9,18.48,24.514094
7.08,18.48,24.514094
8.26,18.48,24.514094
9.44,18.48,24.514094
10.62,18.48,24.514094
0,19.66,24.514094
1.18,19.66,24.514094
2.36,19.66,24.514094
3.54,19.66,24.514094
4.72,19.66,24.514094
5.9,19.66,24.514094
7.08,19.66,24.514094
8.26,19.66,24.514094
9.44,19.66,24.514094
10.62,19.66,24.514094
0,20.84,24.514094
1.18,20.84,24.514094
2.36,20.84,24.514094
3.54,20.84,24.514094
4.72,20.84,24.514094
5.9,20.84,24.514094
7.08,20.84,24.514094
8.26,20.84,24.514094
9.44,20.84,24.514094
10.62,20.84,24.514094
0,22.02,24.514094
1.18,22.02,24.514094
2.36,22.02,24.514094
3.54,22.02,24.514094
4.72,22.02,24.514094
5.9,22.02,24.514094
7.08,22.02,24.514094
8.26,22.02,24.514094
9.44,22.02,24.514094
10.62,22.02,24.514094
0,23.2,24.514094
1.18,23.2,24.514094
2.36,23.2,24.514094
3.54,23.2,24.514094
4.72,23.2,24.514094
5.9,23.2,24.514094
7.08,23.2,24.514094
8.26,23.2,24.514094
9.44,23.2,24.514094
10.62,23.2,24.514094
0,24.38,24.514094
1.18,24.38,24.514094
2.36,24.38,24.514094
3.54,24.38,24.514094
4.72,24.38,24.514094
5.9,24.38,24.514094
7.08,24.38,24.514094
8.26,24.38,24.514094
9.44,24.38,24.514094
10.62,24.38,24.514094
0,-24,25.134094
0,-22.82,25.134094
0,-21.64,25.134094
0,-20.46,25.134094
0,-19.28,25.134094
0,-18.1,25.134094
0,-16.92,25.134094
0,-15.74,25.134094
0,-14.56,25.134094
0,-13.38,25.134094
0,-12.2,25.134094
0,-11.02,25.134094
0,-9.84,25.134094
0,-8.66,25.134094
0,-7.48,25.134094
0,-6.3,25.134094
0,-5.12,25.134094
0,-3.94,25.134094
0,-2.76,25.134094
0,-1.58,25.134094
0,-0.400000000000002,25.134094
0,0.779999999999998,25.134094
0,1.96,25.134094
0,3.14,25.134094
0,4.32,25.134094
0,5.5,25.134094
0,6.68,25.134094
0,7.86,25.134094
0,9.04,25.134094
0,10.22,25.134094
0,11.4,25.134094
0,12.58,25.134094
0,13.76,25.134094
0,14.94,25.134094
0,16.12,25.134094
0,17.3,25.134094
0,18.48,25.134094
0,19.66,25.134094
0,20.84,25.134094
0,22.02,25.134094
0,23.2,25.134094
0,24.38,25.134094
1.18,-24,25.134094
1.18,-22.82,25.134094
1.18,-21.64,25.134094
1.18,-20.46,25.134094
1.18,-19.28,25.134094
1.18,-18.1,25.134094
1.18,-16.92,25.134094
1.18,-15.74,25.134094
1.18,-14.56,25.134094
1.18,-13.38,25.134094
1.18,-12.2,25.134094
1.18,-11.02,25.134094
1.18,-9.84,25.134094
1.18,-8.66,25.134094
1.18,-7.48,25.134094
1.18,-6.3,25.134094
1.18,-5.12,25.134094
1.18,-3.94,25.134094
1.18,-2.76,25.134094
1.18,-1.58,25.134094
1.18,-0.400000000000002,25.134094
1.18,0.779999999999998,25.134094
1.18,1.96,25.134094
1.18,3.14,25.134094
1.18,4.32,25.134094
1.18,5.5,25.134094
1.18,6.68,25.134094
1.18,7.86,25.134094
1.18,9.04,25.134094
1.18,10.22,25.134094
1.18,11.4,25.134094
1.18,12.58,25.134094
1.18,13.76,25.134094
1.18,14.94,25.134094
1.18,16.12,25.134094
1.18,17.3,25.134094
1.18,18.48,25.134094
1.18,19.66,25.134094
1.18,20.84,25.134094
1.18,22.02,25.134094
1.18,23.2,25.134094
1.18,24.38,25.134094
2.36,-24,25.134094
2.36,-22.82,25.134094
2.36,-21.64,25.134094
2.36,-20.46,25.134094
2.36,-19.28,25.134094
2.36,-18.1,25.134094
2.36,-16.92,25.134094
2.36,-15.74,25.134094
2.36,-14.56,25.134094
2.36,-13.38,25.134094
2.36,-12.2,25.134094
2.36,-11.02,25.134094
2.36,-9.84,25.134094
2.36,-8.66,25.134094
2.36,-7.48,25.134094
2.36,-6.3,25.134094
2.36,-5.12,25.134094
2.36,-3.94,25.134094
2.36,-2.76,25.134094
2.36,-1.58,25.134094
2.36,-0.400000000000002,25.134094
2.36,0.779999999999998,25.134094
2.36,1.96,25.134094
2.36,3.14,25.134094
2.36,4.32,25.134094
2.36,5.5,25.134094
2.36,6.68,25.134094
2.36,7.86,25.134094
2.36,9.04,25.134094
2.36,10.22,25.134094
2.36,11.4,25.134094
2.36,12.58,25.134094
2.36,13.76,25.134094
2.36,14.94,25.134094
2.36,16.12,25.134094
2.36,17.3,25.134094
2.36,18.48,25.134094
2.36,19.66,25.134094
2.36,20.84,25.134094
2.36,22.02,25.134094
2.36,23.2,25.134094
2.36,24.38,25.134094
3.54,-24,25.134094
3.54,-22.82,25.134094
3.54,-21.64,25.134094
3.54,-20.46,25.134094
3.54,-19.28,25.134094
3.54,-18.1,25.134094
3.54,-16.92,25.134094
3.54,-15.74,25.134094
3.54,-14.56,25.134094
3.54,-13.38,25.134094
3.54,-12.2,25.134094
3.54,-11.02,25.134094
3.54,-9.84,25.134094
3.54,-8.66,25.134094
3.54,-7.48,25.134094
3.54,-6.3,25.134094
3.54,-5.12,25.134094
3.54,-3.94,25.134094
3.54,-2.76,25.134094
3.54,-1.58,25.134094
3.54,-0.400000000000002,25.134094
3.54,0.779999999999998,25.134094
3.54,1.96,25.134094
3.54,3.14,25.134094
3.54,4.32,25.134094
3.54,5.5,25.134094
3.54,6.68,25.134094
3.54,7.86,25.134094
3.54,9.04,25.134094
3.54,10.22,25.134094
3.54,11.4,25.134094
3.54,12.58,25.134094
3.54,13.76,25.134094
3.54,14.94,25.134094
3.54,16.12,25.134094
3.54,17.3,25.134094
3.54,18.48,25.134094
3.54,19.66,25.134094
3.54,20.84,25.134094
3.54,22.02,25.134094
3.54,23.2,25.134094
3.54,24.38,25.134094
4.72,-24,25.134094
4.72,-22.82,25.134094
4.72,-21.64,25.134094
4.72,-20.46,25.134094
4.72,-19.28,25.134094
4.72,-18.1,25.134094
4.72,-16.92,25.134094
4.72,-15.74,25.134094
4.72,-14.56,25.134094
4.72,-13.38,25.134094
4.72,-12.2,25.134094
4.72,-11.02,25.134094
4.72,-9.84,25.134094
4.72,-8.66,25.134094
4.72,-7.48,25.134094
4.72,-6.3,25.134094
4.72,-5.12,25.134094
4.72,-3.94,25.134094
4.72,-2.76,25.134094
4.72,-1.58,25.134094
4.72,-0.400000000000002,25.134094
4.72,0.779999999999998,25.134094
4.72,1.96,25.134094
4.72,3.14,25.134094
4.72,4.32,25.134094
4.72,5.5,25.134094
4.72,6.68,25.134094
4.72,7.86,25.134094
4.72,9.04,25.134094
4.72,10.22,25.134094
4.72,11.4,25.134094
4.72,12.58,25.134094
4.72,13.76,25.134094
4.72,14.94,25.134094
4.72,16.12,25.134094
4.72,17.3,25.134094
4.72,18.48,25.134094
4.72,19.66,25.134094
4.72,20.84,25.134094
4.72,22.02,25.134094
4.72,23.2,25.134094
4.72,24.38,25.134094
5.9,-24,25.134094
5.9,-22.82,25.134094
5.9,-21.64,25.134094
5.9,-20.46,25.134094
5.9,-19.28,25.134094
5.9,-18.1,25.134094
5.9,-16.92,25.134094
5.9,-15.74,25.134094
5.9,-14.56,25.134094
5.9,-13.38,25.134094
5.9,-12.2,25.134094
5.9,-11.02,25.134094
5.9,-9.84,25.134094
5.9,-8.66,25.134094
5.9,-7.48,25.134094
5.9,-6.3,25.134094
5.9,-5.12,25.134094
5.9,-3.94,25.134094
5.9,-2.76,25.134094
5.9,-1.58,25.134094
5.9,-0.400000000000002,25.134094
5.9,0.779999999999998,25.134094
5.9,1.96,25.134094
5.9,3.14,25.134094
5.9,4.32,25.134094
5.9,5.5,25.134094
5.9,6.68,25.134094
5.9,7.86,25.134094
5.9,9.04,25.134094
5.9,10.22,25.134094
5.9,11.4,25.134094
5.9,12.58,25.134094
5.9,13.76,25.134094
5.9,14.94,25.134094
5.9,16.12,25.134094
5.9,17.3,25.134094
5.9,18.48,25.134094
5.9,19.66,25.134094
5.9,20.84,25.134094
5.9,22.02,25.134094
5.9,23.2,25.134094
5.9,24.38,25.134094
7.08,-24,25.134094
7.08,-22.82,25.134094
7.08,-21.64,25.134094
7.08,-20.46,25.134094
7.08,-19.28,25.134094
7.08,-18.1,25.134094
7.08,-16.92,25.134094
7.08,-15.74,25.134094
7.08,-14.56,25.134094
7.08,-13.38,25.134094
7.08,-12.2,25.134094
7.08,-11.02,25.134094
7.08,-9.84,25.134094
7.08,-8.66,25.134094
7.08,-7.48,25.134094
7.08,-6.3,25.134094
7.08,-5.12,25.134094
7.08,-3.94,25.134094
7.08,-2.76,25.134094
7.08,-1.58,25.134094
7.08,-0.400000000000002,25.134094
7.08,0.779999999999998,25.134094
7.08,1.96,25.134094
7.08,3.14,25.134094
7.08,4.32,25.134094
7.08,5.5,25.134094
7.08,6.68,25.134094
7.08,7.86,25.134094
7.08,9.04,25.134094
7.08,10.22,25.134094
7.08,11.4,25.134094
7.08,12.58,25.134094
7.08,13.76,25.134094
7.08,14.94,25.134094
7.08,16.12,25.134094
7.08,17.3,25.134094
7.08,18.48,25.134094
7.08,19.66,25.134094
7.08,20.84,25.134094
7.08,22.02,25.134094
7.08,23.2,25.134094
7.08,24.38,25.134094
8.26,-24,25.134094
8.26,-22.82,25.134094
8.26,-21.64,25.134094
8.26,-20.46,25.134094
8.26,-19.28,25.134094
8.26,-18.1,25.134094
8.26,-16.92,25.134094
8.26,-15.74,25.134094
8.26,-14.56,25.134094
8.26,-13.38,25.134094
8.26,-12.2,25.134094
8.26,-11.02,25.134094
8.26,-9.84,25.134094
8.26,-8.66,25.134094
8.26,-7.48,25.134094
8.26,-6.3,25.134094
8.26,-5.12,25.134094
8.26,-3.94,25.134094
8.26,-2.76,25.134094
8.26,-1.58,25.134094
8.26,-0.400000000000002,25.134094
8.26,0.779999999999998,25.134094
8.26,1.96,25.134094
8.26,3.14,25.134094
8.26,4.32,25.134094
8.26,5.5,25.134094
8.26,6.68,25.134094
8.26,7.86,25.134094
8.26,9.04,25.134094
8.26,10.22,25.134094
8.26,11.4,25.134094
8.26,12.58,25.134094
8.26,13.76,25.134094
8.26,14.94,25.134094
8.26,16.12,25.134094
8.26,17.3,25.134094
8.26,18.48,25.134094
8.26,19.66,25.134094
8.26,20.84,25.134094
8.26,22.02,25.134094
8.26,23.2,25.134094
8.26,24.38,25.134094
9.44,-24,25.134094
9.44,-22.82,25.134094
9.44,-21.64,25.134094
9.44,-20.46,25.134094
9.44,-19.28,25.134094
9.44,-18.1,25.134094
9.44,-16.92,25.134094
9.44,-15.74,25.134094
9.44,-14.56,25.134094
9.44,-13.38,25.134094
9.44,-12.2,25.134094
9.44,-11.02,25.134094
9.44,-9.84,25.134094
9.44,-8.66,25.134094
9.44,-7.48,25.134094
9.44,-6.3,25.134094
9.44,-5.12,25.134094
9.44,-3.94,25.134094
9.44,-2.76,25.134094
9.44,-1.58,25.134094
9.44,-0.400000000000002,25.134094
9.44,0.779999999999998,25.134094
9.44,1.96,25.134094
9.44,3.14,25.134094
9.44,4.32,25.134094
9.44,5.5,25.134094
9.44,6.68,25.134094
9.44,7.86,25.134094
9.44,9.04,25.134094
9.44,10.22,25.134094
9.44,11.4,25.134094
9.44,12.58,25.134094
9.44,13.76,25.134094
9.44,14.94,25.134094
9.44,16.12,25.134094
9.44,17.3,25.134094
9.44,18.48,25.134094
9.44,19.66,25.134094
9.44,20.84,25.134094
9.44,22.02,25.134094
9.44,23.2,25.134094
9.44,24.38,25.134094
10.62,-24,25.134094
10.62,-22.82,25.134094
10.62,-21.64,25.134094
10.62,-20.46,25.134094
10.62,-19.28,25.134094
10.62,-18.1,25.134094
10.62,-16.92,25.134094
10.62,-15.74,25.134094
10.62,-14.56,25.134094
10.62,-13.38,25.134094
10.62,-12.2,25.134094
10.62,-11.02,25.134094
10.62,-9.84,25.134094
10.62,-8.66,25.134094
10.62,-7.48,25.134094
10.62,-6.3,25.134094
10.62,-5.12,25.134094
10.62,-3.94,25.134094
10.62,-2.76,25.134094
10.62,-1.58,25.134094
10.62,-0.400000000000002,25.134094
10.62,0.779999999999998,25.134094
10.62,1.96,25.134094
10.62,3.14,25.134094
10.62,4.32,25.134094
10.62,5.5,25.134094
10.62,6.68,25.134094
10.62,7.86,25.134094
10.62,9.04,25.134094
10.62,10.22,25.134094
10.62,11.4,25.134094
10.62,12.58,25.134094
10.62,13.76,25.134094
10.62,14.94,25.134094
10.62,16.12,25.134094
10.62,17.3,25.134094
10.62,18.48,25.134094
10.62,19.66,25.134094
10.62,20.84,25.134094
10.62,22.02,25.134094
10.62,23.2,25.134094
10.62,24.38,25.134094
0,-24,25.754094
1.18,-24,25.754094
2.36,-24,25.754094
3.54,-24,25.754094
4.72,-24,25.754094
5.9,-24,25.754094
7.08,-24,25.754094
8.26,-24,25.754094
9.44,-24,25.754094
10.62,-24,25.754094
0,-22.82,25.754094
1.18,-22.82,25.754094
2.36,-22.82,25.754094
3.54,-22.82,25.754094
4.72,-22.82,25.754094
5.9,-22.82,25.754094
7.08,-22.82,25.754094
8.26,-22.82,25.754094
9.44,-22.82,25.754094
10.62,-22.82,25.754094
0,-21.64,25.754094
1.18,-21.64,25.754094
2.36,-21.64,25.754094
3.54,-21.64,25.754094
4.72,-21.64,25.754094
5.9,-21.64,25.754094
7.08,-21.64,25.754094
8.26,-21.64,25.754094
9.44,-21.64,25.754094
10.62,-21.64,25.754094
0,-20.46,25.754094
1.18,-20.46,25.754094
2.36,-20.46,25.754094
3.54,-20.46,25.754094
4.72,-20.46,25.754094
5.9,-20.46,25.754094
7.08,-20.46,25.754094
8.26,-20.46,25.754094
9.44,-20.46,25.754094
10.62,-20.46,25.754094
0,-19.28,25.754094
1.18,-19.28,25.754094
2.36,-19.28,25.754094
3.54,-19.28,25.754094
4.72,-19.28,25.754094
5.9,-19.28,25.754094
7.08,-19.28,25.754094
8.26,-19.28,25.754094
9.44,-19.28,25.754094
10.62,-19.28,25.754094
0,-18.1,25.754094
1.18,-18.1,25.754094
2.36,-18.1,25.754094
3.54,-18.1,25.754094
4.72,-18.1,25.754094
5.9,-18.1,25.754094
7.08,-18.1,25.754094
8.26,-18.1,25.754094
9.44,-18.1,25.754094
10.62,-18.1,25.754094
0,-16.92,25.754094
1.18,-16.92,25.754094
2.36,-16.92,25.754094
3.54,-16.92,25.754094
4.72,-16.92,25.754094
5.9,-16.92,25.754094
7.08,-16.92,25.754094
8.26,-16.92,25.754094
9.44,-16.92,25.754094
10.62,-16.92,25.754094
0,-15.74,25.754094
1.18,-15.74,25.754094
2.36,-15.74,25.754094
3.54,-15.74,25.754094
4.72,-15.74,25.754094
5.9,-15.74,25.754094
7.08,-15.74,25.754094
8.26,-15.74,25.754094
9.44,-15.74,25.754094
10.62,-15.74,25.754094
0,-14.56,25.754094
1.18,-14.56,25.754094
2.36,-14.56,25.754094
3.54,-14.56,25.754094
4.72,-14.56,25.754094
5.9,-14.56,25.754094
7.08,-14.56,25.754094
8.26,-14.56,25.754094
9.44,-14.56,25.754094
10.62,-14.56,25.754094
0,-13.38,25.754094
1.18,-13.38,25.754094
2.36,-13.38,25.754094
3.54,-13.38,25.754094
4.72,-13.38,25.754094
5.9,-13.38,25.754094
7.08,-13.38,25.754094
8.26,-13.38,25.754094
9.44,-13.38,25.754094
10.62,-13.38,25.754094
0,-12.2,25.754094
1.18,-12.2,25.754094
2.36,-12.2,25.754094
3.54,-12.2,25.754094
4.72,-12.2,25.754094
5.9,-12.2,25.754094
7.08,-12.2,25.754094
8.26,-12.2,25.754094
9.44,-12.2,25.754094
10.62,-12.2,25.754094
0,-11.02,25.754094
1.18,-11.02,25.754094
2.36,-11.02,25.754094
3.54,-11.02,25.754094
4.72,-11.02,25.754094
5.9,-11.02,25.754094
7.08,-11.02,25.754094
8.26,-11.02,25.754094
9.44,-11.02,25.754094
10.62,-11.02,25.754094
0,-9.84,25.754094
1.18,-9.84,25.754094
2.36,-9.84,25.754094
3.54,-9.84,25.754094
4.72,-9.84,25.754094
5.9,-9.84,25.754094
7.08,-9.84,25.754094
8.26,-9.84,25.754094
9.44,-9.84,25.754094
10.62,-9.84,25.754094
0,-8.66,25.754094
1.18,-8.66,25.754094
2.36,-8.66,25.754094
3.54,-8.66,25.754094
4.72,-8.66,25.754094
5.9,-8.66,25.754094
7.08,-8.66,25.754094
8.26,-8.66,25.754094
9.44,-8.66,25.754094
10.62,-8.66,25.754094
0,-7.48,25.754094
1.18,-7.48,25.754094
2.36,-7.48,25.754094
3.54,-7.48,25.754094
4.72,-7.48,25.754094
5.9,-7.48,25.754094
7.08,-7.48,25.754094
8.26,-7.48,25.754094
9.44,-7.48,25.754094
10.62,-7.48,25.754094
0,-6.3,25.754094
1.18,-6.3,25.754094
2.36,-6.3,25.754094
3.54,-6.3,25.754094
4.72,-6.3,25.754094
5.9,-6.3,25.754094
7.08,-6.3,25.754094
8.26,-6.3,25.754094
9.44,-6.3,25.754094
10.62,-6.3,25.754094
0,-5.12,25.754094
1.18,-5.12,25.754094
2.36,-5.12,25.754094
3.54,-5.12,25.754094
4.72,-5.12,25.754094
5.9,-5.12,25.754094
7.08,-5.12,25.754094
8.26,-5.12,25.754094
9.44,-5.12,25.754094
10.62,-5.12,25.754094
0,-3.94,25.754094
1.18,-3.94,25.754094
2.36,-3.94,25.754094
3.54,-3.94,25.754094
4.72,-3.94,25.754094
5.9,-3.94,25.754094
7.08,-3.94,25.754094
8.26,-3.94,25.754094
9.44,-3.94,25.754094
10.62,-3.94,25.754094
0,-2.76,25.754094
1.18,-2.76,25.754094
2.36,-2.76,25.754094
3.54,-2.76,25.754094
4.72,-2.76,25.754094
5.9,-2.76,25.754094
7.08,-2.76,25.754094
8.26,-2.76,25.754094
9.44,-2.76,25.754094
10.62,-2.76,25.754094
0,-1.58,25.754094
1.18,-1.58,25.754094
2.36,-1.58,25.754094
3.54,-1.58,25.754094
4.72,-1.58,25.754094
5.9,-1.58,25.754094
7.08,-1.58,25.754094
8.26,-1.58,25.754094
9.44,-1.58,25.754094
10.62,-1.58,25.754094
0,-0.400000000000002,25.754094
1.18,-0.400000000000002,25.754094
2.36,-0.400000000000002,25.754094
3.54,-0.400000000000002,25.754094
4.72,-0.400000000000002,25.754094
5.9,-0.400000000000002,25.754094
7.08,-0.400000000000002,25.754094
8.26,-0.400000000000002,25.754094
9.44,-0.400000000000002,25.754094
10.62,-0.400000000000002,25.754094
0,0.779999999999998,25.754094
1.18,0.779999999999998,25.754094
2.36,0.779999999999998,25.754094
3.54,0.779999999999998,25.754094
4.72,0.779999999999998,25.754094
5.9,0.779999999999998,25.754094
7.08,0.779999999999998,25.754094
8.26,0.779999999999998,25.754094
9.44,0.779999999999998,25.754094
10.62,0.779999999999998,25.754094
0,1.96,25.754094
1.18,1.96,25.754094
2.36,1.96,25.754094
3.54,1.96,25.754094
4.72,1.96,25.754094
5.9,1.96,25.754094
7.08,1.96,25.754094
8.26,1.96,25.754094
9.44,1.96,25.754094
10.62,1.96,25.754094
0,3.14,25.754094
1.18,3.14,25.754094
2.36,3.14,25.754094
3.54,3.14,25.754094
4.72,3.14,25.754094
5.9,3.14,25.754094
7.08,3.14,25.754094
8.26,3.14,25.754094
9.44,3.14,25.754094
10.62,3.14,25.754094
0,4.32,25.754094
1.18,4.32,25.754094
2.36,4.32,25.754094
3.54,4.32,25.754094
4.72,4.32,25.754094
5.9,4.32,25.754094
7.08,4.32,25.754094
8.26,4.32,25.754094
9.44,4.32,25.754094
10.62,4.32,25.754094
0,5.5,25.754094
1.18,5.5,25.754094
2.36,5.5,25.754094
3.54,5.5,25.754094
4.72,5.5,25.754094
5.9,5.5,25.754094
7.08,5.5,25.754094
8.26,5.5,25.754094
9.44,5.5,25.754094
10.62,5.5,25.754094
0,6.68,25.754094
1.18,6.68,25.754094
2.36,6.68,25.754094
3.54,6.68,25.754094
4.72,6.68,25.754094
5.9,6.68,25.754094
7.08,6.68,25.754094
8.26,6.68,25.754094
9.44,6.68,25.754094
10.62,6.68,25.754094
0,7.86,25.754094
1.18,7.86,25.754094
2.36,7.86,25.754094
3.54,7.86,25.754094
4.72,7.86,25.754094
5.9,7.86,25.754094
7.08,7.86,25.754094
8.26,7.86,25.754094
9.44,7.86,25.754094
10.62,7.86,25.754094
0,9.04,25.754094
1.18,9.04,25.754094
2.36,9.04,25.754094
3.54,9.04,25.754094
4.72,9.04,25.754094
5.9,9.04,25.754094
7.08,9.04,25.754094
8.26,9.04,25.754094
9.44,9.04,25.754094
10.62,9.04,25.754094
0,10.22,25.754094
1.18,10.22,25.754094
2.36,10.22,25.754094
3.54,10.22,25.754094
4.72,10.22,25.754094
5.9,10.22,25.754094
7.08,10.22,25.754094
8.26,10.22,25.754094
9.44,10.22,25.754094
10.62,10.22,25.754094
0,11.4,25.754094
1.18,11.4,25.754094
2.36,11.4,25.754094
3.54,11.4,25.754094
4.72,11.4,25.754094
5.9,11.4,25.754094
7.08,11.4,25.754094
8.26,11.4,25.754094
9.44,11.4,25.754094
10.62,11.4,25.754094
0,12.58,25.754094
1.18,12.58,25.754094
2.36,12.58,25.754094
3.54,12.58,25.754094
4.72,12.58,25.754094
5.9,12.58,25.754094
7.08,12.58,25.754094
8.26,12.58,25.754094
9.44,12.58,25.754094
10.62,12.58,25.754094
0,13.76,25.754094
1.18,13.76,25.754094
2.36,13.76,25.754094
3.54,13.76,25.754094
4.72,13.76,25.754094
5.9,13.76,25.754094
7.08,13.76,25.754094
8.26,13.76,25.754094
9.44,13.76,25.754094
10.62,13.76,25.754094
0,14.94,25.754094
1.18,14.94,25.754094
2.36,14.94,25.754094
3.54,14.94,25.754094
4.72,14.94,25.754094
5.9,14.94,25.754094
7.08,14.94,25.754094
8.26,14.94,25.754094
9.44,14.94,25.754094
10.62,14.94,25.754094
0,16.12,25.754094
1.18,16.12,25.754094
2.36,16.12,25.754094
3.54,16.12,25.754094
4.72,16.12,25.754094
5.9,16.12,25.754094
7.08,16.12,25.754094
8.26,16.12,25.754094
9.44,16.12,25.754094
10.62,16.12,25.754094
0,17.3,25.754094
1.18,17.3,25.754094
2.36,17.3,25.754094
3.54,17.3,25.754094
4.72,17.3,25.754094
5.9,17.3,25.754094
7.08,17.3,25.754094
8.26,17.3,25.754094
9.44,17.3,25.754094
10.62,17.3,25.754094
0,18.48,25.754094
1.18,18.48,25.754094
2.36,18.48,25.754094
3.54,18.48,25.754094
4.72,18.48,25.754094
5.9,18.48,25.754094
7.08,18.48,25.754094
8.26,18.48,25.754094
9.44,18.48,25.754094
10.62,18.48,25.754094
0,19.66,25.754094
1.18,19.66,25.754094
2.36,19.66,25.754094
3.54,19.66,25.754094
4.72,19.66,25.754094
5.9,19.66,25.754094
7.08,19.66,25.754094
8.26,19.66,25.754094
9.44,19.66,25.754094
10.62,19.66,25.754094
0,20.84,25.754094
1.18,20.84,25.754094
2.36,20.84,25.754094
3.54,20.84,25.754094
4.72,20.84,25.754094
5.9,20.84,25.754094
7.08,20.84,25.754094
8.26,20.84,25.754094
9.44,20.84,25.754094
10.62,20.84,25.754094
0,22.02,25.754094
1.18,22.02,25.754094
2.36,22.02,25.754094
3.54,22.02,25.754094
4.72,22.02,25.754094
5.9,22.02,25.754094
7.08,22.02,25.754094
